"countrynum","statenum","Route","Active","Lati","Longi","Stratum","BCR","LandTypeID","RouteTypeID","RouteTypeDetailId","route.id"
"124","04","304",1,49.719299,-113.699455,"38","10","0",1,1,"124_04_304"
"124","04","306",1,50.5567832,-110.32625,"38","11","6",1,1,"124_04_306"
"124","04","309",1,50.019477,-113.38845,"38","11","0",1,1,"124_04_309"
"124","04","310",1,50.276813,-114.203422,"30","11","0",1,1,"124_04_310"
"124","04","311",1,51.4445221,-110.9191329,"37","11","0",1,1,"124_04_311"
"124","04","314",1,51.3578653,-113.169179,"37","11","0",1,1,"124_04_314"
"124","04","315",1,51.3292247,-114.2596901,"30","11","0",1,1,"124_04_315"
"124","04","321",1,52.725925,-113.217063,"30","11","0",1,1,"124_04_321"
"124","04","322",1,52.4063569,-114.4095827,"30","6","0",1,1,"124_04_322"
"124","04","326",1,53.986408,-110.944229,"30","6","0",1,1,"124_04_326"
"124","04","328",1,53.338779,-112.781051,"30","11","0",1,1,"124_04_328"
"124","04","329",1,53.1343031,-113.1962103,"30","11","0",1,1,"124_04_329"
"124","04","330",1,53.62844,-114.3987,"30","6","0",1,1,"124_04_330"
"124","04","331",1,53.615871,-115.443031,"30","6","0",1,1,"124_04_331"
"124","04","338",1,54.670017,-112.372062,"30","6","0",1,1,"124_04_338"
"124","04","340",1,54.3409621,-114.4892287,"30","6","0",1,1,"124_04_340"
"124","04","355",1,55.258773,-119.974975,"30","6","0",1,1,"124_04_355"
"124","04","404",1,49.977943,-113.908523,"64","10","0",1,1,"124_04_404"
"124","04","412",1,51.27059,-111.19086,"38","11","0",1,1,"124_04_412"
"124","04","421",1,52.201147,-113.219133,"30","11","0",1,1,"124_04_421"
"124","04","430",1,53.018753,-114.124046,"30","6","0",1,1,"124_04_430"
"124","04","438",1,54.9333333,-112.0833333,"29","6","0",1,1,"124_04_438"
"840","06","001",0,36.4118157,-113.3253169,"87","16","0",1,1,"840_06_001"
"840","06","002",1,36.7313947,-112.0460509,"87","16","0",1,1,"840_06_002"
"840","06","003",0,36.1623537,-111.3865819,"87","16","0",1,1,"840_06_003"
"840","06","004",1,36.5612867,-110.5019459,"84","16","0",1,1,"840_06_004"
"840","06","005",0,36.5089267,-109.4726859,"84","16","0",1,1,"840_06_005"
"840","06","006",0,35.8986777,-114.2909089,"83","33","0",1,1,"840_06_006"
"840","06","007",0,35.5156177,-113.2016679,"87","16","0",1,1,"840_06_007"
"840","06","008",0,35.7549067,-112.8721919,"87","16","0",1,1,"840_06_008"
"840","06","009",1,35.3950617,-111.5777809,"84","34","0",1,1,"840_06_009"
"840","06","010",1,35.8687197,-110.6230399,"87","16","0",1,1,"840_06_010"
"840","06","011",1,35.678979,-109.2046208,"84","16","0",1,1,"840_06_011"
"840","06","012",1,34.9859877,-114.4831159,"83","33","0",1,1,"840_06_012"
"840","06","013",1,34.7270747,-113.9188229,"82","33","0",1,1,"840_06_013"
"840","06","014",1,34.6437087,-112.4327389,"84","34","0",1,1,"840_06_014"
"840","06","015",0,34.8492047,-111.4342499,"84","34","0",1,1,"840_06_015"
"840","06","016",0,34.6673667,-110.3230139,"87","34","0",1,1,"840_06_016"
"840","06","017",1,34.4781336,-109.6046705,"87","16","0",1,1,"840_06_017"
"840","06","018",1,33.6562037,-114.2169649,"82","33","0",1,1,"840_06_018"
"840","06","019",0,33.8839297,-113.8530119,"82","33","0",1,1,"840_06_019"
"840","06","020",1,33.7034749,-112.2723363,"82","33","0",1,1,"840_06_020"
"840","06","021",0,33.0219797,-111.2169189,"82","33","0",1,1,"840_06_021"
"840","06","022",0,33.8114477,-110.9051519,"81","34","0",1,1,"840_06_022"
"840","06","023",0,33.6100527,-109.1067429,"84","34","0",1,1,"840_06_023"
"840","06","024",1,32.8332815,-114.3988546,"82","33","0",1,1,"840_06_024"
"840","06","025",1,32.9285617,-113.5413359,"82","33","0",1,1,"840_06_025"
"840","06","026",0,32.3325717,-112.7874759,"82","33","0",1,1,"840_06_026"
"840","06","027",0,33.0156287,-111.3839189,"82","33","0",1,1,"840_06_027"
"840","06","028",1,32.0343407,-110.3031159,"81","34","0",1,1,"840_06_028"
"840","06","029",1,32.4996877,-109.3368449,"56","34","0",1,1,"840_06_029"
"840","06","030",0,32.0266567,-112.9573589,"82","33","0",1,1,"840_06_030"
"840","06","031",1,31.387449,-111.064564,"81","34","0",1,1,"840_06_031"
"840","06","032",1,31.5175977,-110.7949529,"81","34","0",1,1,"840_06_032"
"840","06","033",1,31.8181957,-109.6948089,"81","34","0",1,1,"840_06_033"
"840","06","051",1,36.2863797,-113.0649869,"87","16","0",1,1,"840_06_051"
"840","06","052",1,36.3131479,-112.0319722,"84","16","0",1,1,"840_06_052"
"840","06","053",1,36.9132282,-111.4526999,"87","16","0",1,1,"840_06_053"
"840","06","054",1,36.3915637,-110.8794319,"87","16","0",1,1,"840_06_054"
"840","06","055",1,36.3599237,-109.6437909,"87","16","0",1,1,"840_06_055"
"840","06","056",1,35.1226722,-114.582156,"82","33","0",1,1,"840_06_056"
"840","06","057",1,35.4272901,-113.8087941,"87","33","0",1,1,"840_06_057"
"840","06","058",1,35.0556327,-112.2188339,"84","34","0",1,1,"840_06_058"
"840","06","059",1,35.1634107,-111.9475859,"84","34","0",1,1,"840_06_059"
"840","06","060",1,35.2779817,-110.3798989,"87","16","0",1,1,"840_06_060"
"840","06","061",0,35.5302347,-109.8516089,"87","16","0",1,1,"840_06_061"
"840","06","063",1,34.2318174,-113.5975476,"82","33","0",1,1,"840_06_063"
"840","06","064",1,34.7733727,-112.6192267,"84","34","0",1,1,"840_06_064"
"840","06","065",1,34.3566847,-111.1008299,"84","34","0",1,1,"840_06_065"
"840","06","066",1,34.7,-110.7666667,"84","34","0",1,1,"840_06_066"
"840","06","067",1,34.1153987,-109.9154509,"84","34","0",1,1,"840_06_067"
"840","06","068",1,33.2314477,-114.668276,"82","33","0",1,1,"840_06_068"
"840","06","069",1,33.2869987,-112.9375459,"82","33","0",1,1,"840_06_069"
"840","06","070",1,33.3339864,-112.677217,"82","33","0",1,1,"840_06_070"
"840","06","071",1,33.8177037,-111.6398389,"81","34","0",1,1,"840_06_071"
"840","06","072",1,33.1754789,-110.5290913,"82","34","0",1,1,"840_06_072"
"840","06","073",1,33.8668667,-109.1657669,"84","34","0",1,1,"840_06_073"
"840","06","074",1,32.8548017,-114.4452209,"82","33","0",1,1,"840_06_074"
"840","06","076",0,32.1764407,-112.2624969,"82","33","0",1,1,"840_06_076"
"840","06","077",1,32.57312,-111.3291239,"82","33","0",1,1,"840_06_077"
"840","06","078",1,32.5434377,-110.5053099,"81","34","0",1,1,"840_06_078"
"840","06","079",1,32.6498267,-109.8181145,"81","34","0",1,1,"840_06_079"
"840","06","080",1,32.4009815,-112.9321083,"82","33","0",1,1,"840_06_080"
"840","06","081",1,31.7120327,-111.0671459,"81","34","0",1,1,"840_06_081"
"840","06","082",1,31.9576267,-110.9446259,"81","34","0",1,1,"840_06_082"
"840","06","083",1,31.6464055,-109.4732045,"56","34","0",1,1,"840_06_083"
"840","06","101",1,36.6901017,-113.4587859,"87","16","0",1,1,"840_06_101"
"840","06","103",1,36.6095467,-111.0768659,"87","16","0",1,1,"840_06_103"
"840","06","105",1,36.3019687,-109.1965869,"84","16","0",1,1,"840_06_105"
"840","06","106",0,35.8663787,-114.6619869,"83","33","0",1,1,"840_06_106"
"840","06","107",1,35.5541565,-113.3760172,"87","16","0",1,1,"840_06_107"
"840","06","108",1,35.2307957,-112.5859679,"87","16","0",1,1,"840_06_108"
"840","06","115",1,34.8379964,-111.4382855,"84","34","0",1,1,"840_06_115"
"840","06","116",1,34.6116178,-110.3781682,"84","34","0",1,1,"840_06_116"
"840","06","119",1,33.9225847,-113.8247909,"82","33","0",1,1,"840_06_119"
"840","06","121",1,33.0385437,-111.3789069,"82","33","0",1,1,"840_06_121"
"840","06","122",1,33.5656117,-110.9464649,"81","34","0",1,1,"840_06_122"
"840","06","123",1,33.6103817,-109.1063079,"84","34","0",1,1,"840_06_123"
"840","06","126",1,32.4655,-112.86988,"82","33","0",1,1,"840_06_126"
"840","06","127",1,32.9583127,-111.3334729,"82","33","0",1,1,"840_06_127"
"840","06","130",0,31.9571917,-112.7999879,"82","33","0",1,1,"840_06_130"
"840","06","133",1,31.9825267,-109.2013399,"81","34","0",1,1,"840_06_133"
"840","06","176",0,32.3559327,-112.8270799,"82","33","0",1,1,"840_06_176"
"840","06","206",1,35.8663187,-114.6620259,"83","33","0",1,1,"840_06_206"
"840","07","001",1,33.3121558,-91.8906744,"4","25","0",1,1,"840_07_001"
"840","07","002",1,33.1683737,-91.3322519,"5","26","0",1,1,"840_07_002"
"840","07","003",0,33.9045937,-92.5979989,"4","25","0",1,1,"840_07_003"
"840","07","004",1,33.5907857,-92.6974039,"4","25","0",1,1,"840_07_004"
"840","07","005",1,33.3755757,-93.4706879,"4","25","0",1,1,"840_07_005"
"840","07","006",1,33.6627163,-93.6694105,"4","25","0",1,1,"840_07_006"
"840","07","007",1,33.6969877,-94.1229479,"4","25","0",1,1,"840_07_007"
"840","07","008",1,34.9269397,-90.5065699,"5","26","0",1,1,"840_07_008"
"840","07","009",0,34.7079957,-91.7000729,"5","26","0",1,1,"840_07_009"
"840","07","010",1,34.0487397,-91.4995419,"5","26","0",1,1,"840_07_010"
"840","07","011",0,34.6176687,-92.7855459,"19","25","0",1,1,"840_07_011"
"840","07","012",0,34.3401497,-92.6636599,"4","25","0",1,1,"840_07_012"
"840","07","013",1,34.0344927,-93.2513959,"4","25","0",1,1,"840_07_013"
"840","07","014",0,34.6972007,-93.0827549,"19","25","0",1,1,"840_07_014"
"840","07","015",1,34.9704407,-94.0440279,"19","25","0",1,1,"840_07_015"
"840","07","016",1,35.4848667,-90.6809479,"5","26","0",1,1,"840_07_016"
"840","07","017",0,35.5182337,-90.2869869,"5","26","0",1,1,"840_07_017"
"840","07","018",0,35.3146747,-91.3577789,"5","26","0",1,1,"840_07_018"
"840","07","019",1,35.9114603,-91.3426352,"19","26","0",1,1,"840_07_019"
"840","07","020",1,35.6330837,-92.7182699,"19","24","0",1,1,"840_07_020"
"840","07","021",1,35.5702167,-92.1956399,"19","25","0",1,1,"840_07_021"
"840","07","022",1,35.4263985,-93.6640897,"19","25","0",1,1,"840_07_022"
"840","07","023",1,35.7806777,-93.0696409,"19","24","0",1,1,"840_07_023"
"840","07","024",1,35.3514159,-94.3318236,"19","25","0",1,1,"840_07_024"
"840","07","025",1,36.4436877,-90.9236529,"5","26","0",1,1,"840_07_025"
"840","07","026",1,36.0989147,-91.7354059,"19","24","0",1,1,"840_07_026"
"840","07","027",1,36.4061087,-92.1148009,"19","24","0",1,1,"840_07_027"
"840","07","028",1,36.1206137,-93.2802279,"19","24","0",1,1,"840_07_028"
"840","07","029",1,36.4053037,-94.1100149,"19","24","0",1,1,"840_07_029"
"840","07","030",1,36.329802,-94.303299,"19","24","0",1,1,"840_07_030"
"840","07","031",1,36.394077,-93.472462,"19","24","0",1,1,"840_07_031"
"840","07","032",1,36.210562,-92.751243,"19","24","0",1,1,"840_07_032"
"840","07","033",1,36.313763,-91.22905,"5","24","0",1,1,"840_07_033"
"840","07","035",1,35.901224,-90.000225,"5","26","0",1,1,"840_07_035"
"840","07","036",1,35.396663,-90.966633,"5","26","0",1,1,"840_07_036"
"840","07","037",1,35.373736,-91.658032,"5","24","0",1,1,"840_07_037"
"840","07","038",1,35.939336,-92.442323,"19","24","0",1,1,"840_07_038"
"840","07","039",1,35.075027,-93.68179,"19","25","0",1,1,"840_07_039"
"840","07","041",1,34.65949,-93.689266,"19","25","0",1,1,"840_07_041"
"840","07","042",1,34.559183,-92.001796,"4","26","0",1,1,"840_07_042"
"840","07","043",1,34.13829,-91.573969,"5","26","0",1,1,"840_07_043"
"840","07","045",1,33.782848,-94.006856,"4","25","0",1,1,"840_07_045"
"840","07","046",1,33.026092,-93.493628,"4","25","0",1,1,"840_07_046"
"840","07","047",1,33.454572,-92.967494,"4","25","0",1,1,"840_07_047"
"840","07","048",1,33.796907,-91.220963,"5","26","0",1,1,"840_07_048"
"840","07","049",1,35.615095,-94.344402,"19","24","0",1,1,"840_07_049"
"840","07","103",1,33.9394687,-92.5894309,"4","25","0",1,1,"840_07_103"
"840","07","109",1,34.7008083,-91.7077371,"5","26","0",1,1,"840_07_109"
"840","07","111",1,34.7023815,-92.8007333,"19","25","0",1,1,"840_07_111"
"840","07","112",1,34.35,-92.633333,"4","25","0",1,1,"840_07_112"
"840","07","114",1,34.8282537,-93.2368089,"19","25","0",1,1,"840_07_114"
"840","07","117",1,35.5182227,-90.2867129,"5","26","0",1,1,"840_07_117"
"840","07","118",1,35.3146835,-91.3577331,"5","26","0",1,1,"840_07_118"
"124","11","001",1,48.787158,-123.599525,"94","5","0",1,1,"124_11_001"
"124","11","002",0,48.422424,-124.045684,"94","5","0",1,1,"124_11_002"
"124","11","003",1,49.29346,-114.741973,"64","10","0",1,1,"124_11_003"
"124","11","004",1,49.461788,-115.517692,"64","10","0",1,1,"124_11_004"
"124","11","005",1,49.301921,-116.655952,"64","10","0",1,1,"124_11_005"
"124","11","006",1,49.149547,-117.251976,"64","10","0",1,1,"124_11_006"
"124","11","007",1,49.781604,-118.124336,"64","10","0",1,1,"124_11_007"
"124","11","008",1,49.446739,-119.077552,"64","9","0",1,1,"124_11_008"
"124","11","009",1,49.150848,-120.600112,"64","9","0",1,1,"124_11_009"
"124","11","010",1,49.296222,-121.686836,"94","5","0",1,1,"124_11_010"
"124","11","011",0,49.184879,-122.5335,"94","5","0",1,1,"124_11_011"
"124","11","012",0,49.407516,-123.511047,"94","5","0",1,1,"124_11_012"
"124","11","013",0,49.24966,-124.846031,"94","5","0",1,1,"124_11_013"
"124","11","014",1,49.448631,-125.176666,"94","5","0",1,1,"124_11_014"
"124","11","016",1,50.245994,-115.874679,"64","10","0",1,1,"124_11_016"
"124","11","017",1,50.928554,-116.482879,"64","10","0",1,1,"124_11_017"
"124","11","018",1,50.036872,-117.20568,"64","10","0",1,1,"124_11_018"
"124","11","019",1,50.421131,-118.765296,"64","9","0",1,1,"124_11_019"
"124","11","020",1,50.675735,-119.321365,"64","9","0",1,1,"124_11_020"
"124","11","021",0,50.225074,-120.620689,"64","9","0",1,1,"124_11_021"
"124","11","022",1,50.01987,-121.050811,"64","9","0",1,1,"124_11_022"
"124","11","023",1,50.787021,-122.230522,"64","9","0",1,1,"124_11_023"
"124","11","026",0,50.024764,-125.241516,"94","5","0",1,1,"124_11_026"
"124","11","027",0,50.2,-126.5,"94","5","0",1,1,"124_11_027"
"124","11","028",1,50.707031,-127.880691,"94","5","0",1,1,"124_11_028"
"124","11","029",1,51.32674,-116.97615,"64","10","0",1,1,"124_11_029"
"124","11","030",0,51.501525,-117.420089,"63","10","0",1,1,"124_11_030"
"124","11","031",0,51.674282,-118.627441,"64","10","0",1,1,"124_11_031"
"124","11","032",1,51.068622,-119.360076,"64","10","0",1,1,"124_11_032"
"124","11","033",1,51.4,-120.6666667,"63","10","0",1,1,"124_11_033"
"124","11","034",1,51.416839,-121.975097,"63","10","0",1,1,"124_11_034"
"124","11","036",1,51.440471,-123.6641,"63","10","0",1,1,"124_11_036"
"124","11","037",1,51.513153,-124.393661,"63","10","0",1,1,"124_11_037"
"124","11","042",1,52.509841,-119.111427,"64","10","0",1,1,"124_11_042"
"124","11","043",1,52.090824,-120.793869,"63","10","0",1,1,"124_11_043"
"124","11","045",1,52.159156,-122.06253,"63","10","0",1,1,"124_11_045"
"124","11","046",1,52.24118,-123.510284,"63","10","0",1,1,"124_11_046"
"124","11","048",1,52.511436,-125.408462,"63","10","0",1,1,"124_11_048"
"124","11","049",1,52.390262,-126.540069,"94","5","0",1,1,"124_11_049"
"124","11","053",1,53.252738,-120.064849,"64","10","0",1,1,"124_11_053"
"124","11","054",1,53.039508,-121.974433,"63","10","0",1,1,"124_11_054"
"124","11","055",1,53.981666,-122.432724,"63","10","0",1,1,"124_11_055"
"124","11","057",1,53.584583,-124.850051,"63","10","0",1,1,"124_11_057"
"124","11","058",1,53.2666667,-120.0666667,"64","10","0",1,1,"124_11_058"
"124","11","065",1,54.955993,-122.992546,"63","10","0",1,1,"124_11_065"
"124","11","067",0,54.075836,-124.820617,"63","10","0",1,1,"124_11_067"
"124","11","068",1,54.41378,-125.428154,"63","10","0",1,1,"124_11_068"
"124","11","069",1,54.362136,-126.788978,"63","10","0",1,1,"124_11_069"
"124","11","070",0,54.9166667,-127.7166667,"63","5","0",1,1,"124_11_070"
"124","11","071",1,54.371849,-128.580963,"94","5","0",1,1,"124_11_071"
"124","11","072",1,54.339351,-129.294296,"94","5","0",1,1,"124_11_072"
"124","11","074",1,55.4544197,-120.1584252,"30","6","0",1,1,"124_11_074"
"124","11","075",1,55.4508333,-123.2083333,"64","10","0",1,1,"124_11_075"
"124","11","078",1,55.7995099,-124.730476,"68","10","0",1,1,"124_11_078"
"124","11","081",1,55.128608,-127.949188,"68","5","0",1,1,"124_11_081"
"124","11","082",0,55.793773,-128.884597,"68","5","0",1,1,"124_11_082"
"124","11","084",0,56.36222,-120.397552,"30","6","0",1,1,"124_11_084"
"124","11","085",1,56.029853,-121.909256,"29","6","0",1,1,"124_11_085"
"124","11","093",1,56.08876,-129.88832,"68","5","0",1,1,"124_11_093"
"124","11","106",1,57.501995,-130.217743,"68","4","0",1,1,"124_11_106"
"124","11","110",1,58.844257,-122.913955,"29","6","0",1,1,"124_11_110"
"124","11","111",1,58.659522,-123.851287,"29","6","0",1,1,"124_11_111"
"124","11","112",1,58.650463,-124.508842,"68","4","0",1,1,"124_11_112"
"124","11","116",1,50.633216,-116.055778,"64","10","0",1,1,"124_11_116"
"124","11","117",1,58.099948,-129.861587,"68","4","0",1,1,"124_11_117"
"124","11","118",0,51.227394,-116.656608,"64","10","0",1,1,"124_11_118"
"124","11","126",1,50.024764,-125.241516,"94","5","0",1,1,"124_11_126"
"124","11","132",1,59.198802,-129.738403,"68","4","0",1,1,"124_11_132"
"124","11","136",1,60.0002909,-133.79492,"68","4","0",1,1,"124_11_136"
"124","11","137",1,60.001758,-134.662048,"68","4","0",1,1,"124_11_137"
"124","11","139",0,59.698417,-136.59056,"68","4","0",1,1,"124_11_139"
"124","11","150",1,49.683402,-126.119697,"94","5","0",1,1,"124_11_150"
"124","11","167",1,54.0833333,-124.78333,"63","10","0",1,1,"124_11_167"
"124","11","185",1,55.552871,-121.590766,"29","6","0",1,1,"124_11_185"
"124","11","198",1,54.028983,-132.051025,"94","5","0",1,1,"124_11_198"
"124","11","199",1,53.256282,-132.123962,"94","5","0",1,1,"124_11_199"
"124","11","200",1,53.196887,-131.980209,"94","5","0",1,1,"124_11_200"
"124","11","201",1,48.404918,-123.346435,"94","5","0",1,1,"124_11_201"
"124","11","202",1,48.868942,-124.816055,"94","5","0",1,1,"124_11_202"
"124","11","204",1,49.653526,-115.664634,"64","10","0",1,1,"124_11_204"
"124","11","205",1,49.07455,-116.517585,"64","10","0",1,1,"124_11_205"
"124","11","206",1,49.701492,-117.512458,"64","10","0",1,1,"124_11_206"
"124","11","207",1,49.372947,-118.458152,"64","10","0",1,1,"124_11_207"
"124","11","208",1,49.5976294,-119.7296361,"64","9","0",1,1,"124_11_208"
"124","11","209",0,49.131496,-120.299209,"64","9","0",1,1,"124_11_209"
"124","11","210",1,49.049991,-121.973457,"94","5","0",1,1,"124_11_210"
"124","11","211",0,49.2333333,-122.75,"94","5","0",1,1,"124_11_211"
"124","11","212",1,49.258655,-123.252937,"94","5","0",1,1,"124_11_212"
"124","11","213",0,49.783283,-124.177253,"94","5","0",1,1,"124_11_213"
"124","11","216",1,50.653987,-115.849189,"64","10","0",1,1,"124_11_216"
"124","11","218",1,50.338127,-116.99958,"64","10","0",1,1,"124_11_218"
"124","11","220",1,50.270111,-119.089195,"64","9","0",1,1,"124_11_220"
"124","11","221",1,50.282852,-120.691665,"64","9","0",1,1,"124_11_221"
"124","11","222",1,50.859146,-121.813964,"64","9","0",1,1,"124_11_222"
"124","11","223",1,50.143005,-122.959312,"64","5","0",1,1,"124_11_223"
"124","11","228",1,50.29499,-127.345817,"94","5","0",1,1,"124_11_228"
"124","11","229",1,51.417335,-116.997444,"64","10","0",1,1,"124_11_229"
"124","11","230",1,51.186019,-117.755813,"64","10","0",1,1,"124_11_230"
"124","11","232",1,51.425472,-119.431236,"64","10","0",1,1,"124_11_232"
"124","11","233",1,51.3166667,-120.15,"63","9","0",1,1,"124_11_233"
"124","11","234",1,51.959091,-121.464874,"63","10","0",1,1,"124_11_234"
"124","11","235",1,51.953102,-122.411201,"63","10","0",1,1,"124_11_235"
"124","11","236",1,51.7833333,-123.0166667,"63","10","0",1,1,"124_11_236"
"124","11","237",1,51.986602,-124.36177,"63","10","0",1,1,"124_11_237"
"124","11","244",1,52.4733177,-121.3851881,"63","10","0",1,1,"124_11_244"
"124","11","245",1,52.124359,-122.350891,"63","10","0",1,1,"124_11_245"
"124","11","248",1,52.097293,-125.015884,"63","10","0",1,1,"124_11_248"
"124","11","255",1,53.930995,-122.797912,"63","10","0",1,1,"124_11_255"
"124","11","256",1,53.648799,-122.98648,"63","10","0",1,1,"124_11_256"
"124","11","265",1,54.338607,-122.649734,"63","10","0",1,1,"124_11_265"
"124","11","270",1,55.0136111,-127.32,"63","10","0",1,1,"124_11_270"
"124","11","271",0,54.829551,-128.844161,"94","5","0",1,1,"124_11_271"
"124","11","282",0,55.685455,-128.745605,"68","5","0",1,1,"124_11_282"
"124","11","309",1,49.039061,-120.38993,"64","9","0",1,1,"124_11_309"
"124","11","311",0,49.246215,-122.688407,"94","5","0",1,1,"124_11_311"
"124","11","313",1,49.784107,-124.17937,"94","5","0",1,1,"124_11_313"
"124","11","332",1,59.9644444,-129.0708333,"68","4","0",1,1,"124_11_332"
"124","11","339",1,59.789791,-136.5932,"68","4","0",1,1,"124_11_339"
"124","11","401",1,48.733821,-123.518684,"94","5","0",1,1,"124_11_401"
"124","11","402",1,48.816963,-124.031204,"94","5","0",1,1,"124_11_402"
